,XAUUSD_Close,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,DXY_Close,SPX_Close,US10Y_Close,VIX_Close
2022-10-06,1711.75,1716.03,1725.55,1706.99,112.258,3744.53,3.828,30.52
2022-10-07,1693.7,1712.468,1714.82,1690.7,112.795,3639.67,3.888,31.36
2022-10-10,1668.0,1694.69,1699.94,1665.78,113.144,3612.4,3.961053,32.45
2022-10-11,1665.97,1667.74,1683.94,1661.0,113.221,3588.83,3.945,33.63
2022-10-12,1673.0,1666.022,1678.33,1661.45,113.32,3577.04,3.9,33.57
2022-10-13,1666.0,1672.973,1682.45,1642.49,112.363,3669.89,3.95,31.94
2022-10-14,1643.78,1666.05,1671.74,1640.27,113.311,3583.08,4.022,32.02
2022-10-17,1650.18,1643.4,1668.42,1643.4,112.039,3677.94,4.012,31.37
2022-10-18,1651.33,1650.06,1660.94,1645.93,112.13,3719.97,4.007,30.5
2022-10-19,1629.21,1651.31,1654.44,1627.75,112.984,3695.15,4.138,30.76
2022-10-20,1627.027,1629.65,1645.65,1622.53,112.881,3665.77,4.232,29.98
2022-10-21,1656.6,1626.997,1658.07,1617.3,112.012,3752.76,4.219,29.69
2022-10-24,1649.86,1657.66,1670.75,1644.05,111.989,3797.35,4.247,29.85
2022-10-25,1652.92,1649.89,1662.45,1638.4,110.95,3859.1,4.1,28.46
2022-10-26,1663.89,1653.08,1674.94,1649.84,109.7,3830.59,4.005,27.28
2022-10-27,1662.1,1663.84,1670.82,1654.93,110.587,3807.29,3.929,27.39
2022-10-28,1644.3,1662.1,1667.04,1638.16,110.752,3901.07,4.01,25.75
2022-10-31,1632.77,1644.99,1645.62,1631.84,111.527,3871.97,4.05,25.88
2022-11-01,1648.18,1632.728,1657.0,1630.85,111.481,3856.11,4.048,25.81
2022-11-02,1635.298,1648.11,1669.52,1634.9,111.345,3759.68,4.096,25.86
2022-11-03,1629.4,1636.067,1640.97,1616.71,112.93,3719.88,4.149,25.3
2022-11-04,1680.2,1628.688,1682.37,1628.688,110.877,3770.56,4.165,24.55
2022-11-07,1675.48,1681.11,1681.836,1666.96,110.12,3806.79,4.218,24.35
2022-11-08,1712.17,1675.48,1716.89,1664.8,109.636,3828.1,4.128,25.54
2022-11-09,1706.67,1712.17,1722.55,1702.29,110.549,3748.56,4.099,26.09
2022-11-10,1755.49,1706.67,1757.26,1704.0,108.206,3956.38,3.811,23.53
2022-11-11,1771.198,1755.53,1772.78,1747.38,106.292,3992.92,3.849887,22.52
2022-11-14,1771.28,1771.23,1775.07,1753.35,106.66,3957.26,3.863,23.73
2022-11-15,1778.89,1771.18,1786.53,1767.19,106.404,3991.74,3.777,24.54
2022-11-16,1773.6,1778.89,1785.04,1770.4,106.281,3958.78,3.69,24.11
2022-11-17,1760.03,1773.3,1774.81,1754.57,106.694,3946.55,3.769,23.93
2022-11-18,1750.398,1760.03,1767.68,1747.6,106.93,3965.33,3.82879996,23.12
2022-11-21,1737.83,1750.56,1753.02,1732.58,107.835,3949.95,3.84,22.36
2022-11-22,1739.7,1736.92,1749.72,1736.92,107.222,4003.57,3.758,21.29
2022-11-23,1749.37,1739.99,1753.36,1725.71,106.076,4027.27,3.689,20.35
2022-11-28,1741.24,1754.26,1763.75,1739.72,106.681,3963.95,3.679,22.21
2022-11-29,1749.7,1740.9,1759.05,1739.7,106.822,3957.62,3.75,21.89
2022-11-30,1768.0,1749.4,1769.96,1745.03,105.95,4080.11,3.611,20.58
2022-12-01,1802.5,1767.7,1804.02,1767.7,104.728,4076.58,3.51,19.84
2022-12-02,1797.248,1802.23,1804.45,1778.68,104.545,4071.71,3.492,19.06
2022-12-05,1768.4,1797.59,1810.04,1765.9,105.289,3998.83,3.583,20.75
2022-12-06,1770.6,1768.4,1780.9,1766.9,105.578,3941.25,3.531,22.17
2022-12-07,1785.83,1770.86,1790.52,1768.8,105.1,3933.93,3.42,22.68
2022-12-08,1788.92,1786.0,1794.87,1781.5,104.774,3963.52,3.489,22.29
2022-12-09,1797.11,1788.73,1806.12,1788.57,104.81,3934.39,3.586,22.83
2022-12-12,1780.27,1797.41,1797.59,1777.66,105.131,3990.57,3.617,25.0
2022-12-13,1810.84,1780.9,1824.47,1780.89,103.98,4019.64,3.501,22.55
2022-12-14,1807.23,1809.5,1814.14,1795.66,103.77,3995.33,3.479,21.14
2022-12-15,1776.54,1806.46,1808.64,1773.92,104.558,3895.74,3.45,22.83
2022-12-16,1792.588,1775.97,1794.31,1774.4,104.701,3852.35,3.488,22.62
2022-12-19,1787.3,1791.83,1798.68,1783.94,104.721,3817.65,3.59,22.42
2022-12-20,1817.6,1786.53,1821.11,1784.71,103.965,3821.61,3.692,21.48
2022-12-21,1814.1,1816.93,1823.82,1811.93,104.162,3878.45,3.673,20.07
2022-12-22,1792.36,1814.1,1820.45,1784.94,104.433,3822.38,3.686,21.97
2022-12-23,1797.688,1791.54,1803.21,1791.31,104.314,3844.81,3.751,20.87
2022-12-27,1813.3,1797.21,1833.29,1797.21,104.179,3829.26,3.849,21.65
2022-12-28,1804.0,1812.5,1814.52,1797.14,104.463,3783.23,3.886,22.14
2022-12-29,1814.5,1803.3,1820.18,1803.3,103.836,3849.27,3.818,21.44
2022-12-30,1822.79,1813.87,1826.07,1811.2,103.522,3839.49,3.88,21.67
2023-01-03,1839.0,1823.53,1850.15,1823.53,104.518,3824.13,3.752,22.9
2023-01-04,1854.1,1839.6,1865.15,1836.29,104.248,3852.98,3.69,22.01
2023-01-05,1832.488,1854.34,1859.03,1825.04,105.042,3808.09,3.72,22.46
2023-01-06,1865.487,1832.45,1870.0,1830.8,103.879,3895.07,3.56,21.13
2023-01-09,1871.65,1865.91,1881.59,1865.4,103.001,3892.1,3.527,21.97
2023-01-10,1876.6,1870.4,1880.73,1868.0,103.236,3919.26,3.615,20.58
2023-01-11,1875.3,1876.72,1886.63,1867.22,103.188,3969.6,3.543,21.09
2023-01-12,1896.7,1875.3,1901.55,1872.64,102.246,3983.16,3.444,18.83
2023-01-13,1920.15,1896.79,1921.86,1892.4,102.204,3999.08,3.498,18.35
2023-01-18,1903.7,1908.53,1925.88,1896.74,102.363,3928.85,3.373,20.34
2023-01-19,1931.8,1904.14,1935.25,1901.1,102.058,3898.86,3.399,20.52
2023-01-20,1925.95,1931.9,1937.51,1920.77,102.012,3972.6,3.482,19.85
2023-01-23,1930.6,1925.82,1935.51,1911.49,102.138,4019.82,3.521,19.81
2023-01-24,1937.0,1930.43,1942.51,1917.22,101.918,4016.94,3.455,19.2
2023-01-25,1945.78,1936.3,1948.08,1919.91,101.641,4016.21,3.451,19.08
2023-01-26,1928.8,1945.78,1949.16,1918.74,101.839,4060.42,3.504,18.73
2023-01-27,1927.286,1928.59,1935.06,1916.78,101.927,4070.57,3.507,18.51
2023-01-30,1923.1,1927.98,1934.47,1920.71,102.276,4017.76,3.542,19.94
2023-01-31,1928.26,1923.1,1931.12,1900.86,102.097,4076.59,3.512,19.4
2023-02-01,1950.17,1928.26,1954.5,1920.65,101.217,4119.2,3.417,17.87
2023-02-02,1912.3,1949.3,1959.74,1911.35,101.75,4179.75,3.402,18.73
2023-02-03,1864.9,1912.57,1918.59,1861.37,102.915,4136.49,3.519,18.33
2023-02-06,1867.04,1864.9,1881.31,1860.44,103.621,4111.07,3.644,19.43
2023-02-07,1872.1,1866.9,1884.42,1865.08,103.427,4163.99,3.677,18.66
2023-02-08,1875.04,1872.7,1886.345,1869.16,103.409,4117.85,3.615,19.63
2023-02-09,1860.66,1875.04,1890.21,1858.97,103.221,4081.51,3.664,20.71
2023-02-10,1865.14,1861.4,1872.22,1852.89,103.63,4090.45,3.742,20.53
2023-02-13,1853.36,1865.4,1866.54,1850.55,103.345,4137.3,3.703,20.34
2023-02-14,1854.37,1852.6,1870.53,1843.35,103.233,4136.14,3.753,18.91
2023-02-15,1835.6,1853.8,1860.14,1830.64,103.923,4147.61,3.803,18.23
2023-02-16,1836.24,1835.3,1845.29,1827.65,103.856,4090.42,3.863,20.17
2023-02-17,1841.73,1835.95,1843.62,1818.97,103.862,4079.1,3.817,20.02
2023-02-22,1824.29,1834.64,1846.09,1823.6,104.585,3991.06,3.927,22.29
2023-02-23,1821.9,1824.29,1833.78,1817.56,104.598,4012.33,3.89,21.14
2023-02-24,1809.87,1821.9,1827.78,1809.06,105.214,3970.05,3.949,21.67
2023-02-27,1816.7,1809.87,1820.17,1806.78,104.673,3982.23,3.922,20.95
2023-02-28,1826.69,1817.05,1831.13,1804.78,104.869,3970.16,3.926,20.7
2023-03-01,1836.3,1826.69,1844.57,1823.21,104.483,3951.4,3.994,20.58
2023-03-02,1835.4,1836.3,1838.99,1830.11,105.027,3981.34,4.062,19.59
2023-03-03,1855.84,1835.51,1856.51,1835.51,104.521,4045.65,3.958,18.49
2023-03-06,1846.46,1855.84,1858.33,1845.21,104.35,4048.43,3.966,18.61
2023-03-07,1813.36,1846.46,1851.62,1812.82,105.615,3986.36,3.97,19.59
2023-03-08,1813.64,1813.36,1824.25,1809.48,105.658,3992.0,3.989,19.11
2023-03-09,1829.28,1813.64,1835.64,1812.09,105.309,3918.33,3.907,22.61
2023-03-10,1866.99,1829.28,1870.14,1827.84,104.576,3861.6,3.704,24.8
2023-03-13,1912.68,1867.17,1914.6,1867.17,103.595,3855.77,3.545,26.52
2023-03-14,1903.4,1913.71,1914.16,1895.55,103.597,3919.3,3.685,23.73
2023-03-15,1918.11,1903.414,1937.31,1885.83,104.646,3891.92,3.462,26.14
2023-03-16,1921.51,1918.11,1933.42,1907.63,104.418,3960.29,3.579,22.99
2023-03-17,1988.5,1920.85,1989.16,1918.37,103.708,3916.65,3.438,25.51
2023-03-20,1978.5,1988.78,2009.75,1966.0,103.281,3951.56,3.483,24.15
2023-03-21,1939.704,1978.44,1985.16,1935.56,103.256,4002.86,3.607,21.38
2023-03-22,1969.714,1939.704,1978.78,1934.4,102.346,3936.98,3.451,22.26
2023-03-23,1992.6,1969.374,2003.28,1964.74,102.532,3948.71,3.414,22.61
2023-03-24,1976.9,1992.9,2003.002,1975.39,103.116,3970.98,3.372,21.74
2023-03-27,1956.184,1978.32,1980.38,1944.11,102.857,3977.54,3.539,20.6
2023-03-28,1973.3,1955.96,1975.25,1949.28,102.43,3971.28,3.571,19.97
2023-03-29,1962.97,1973.14,1974.34,1958.82,102.64,4027.8,3.566,19.12
2023-03-30,1980.36,1963.36,1984.26,1955.54,102.144,4050.82,3.547,19.02
2023-03-31,1968.53,1980.274,1987.57,1966.86,102.506,4109.32,3.471,18.7
2023-04-03,1984.168,1969.3,1990.46,1949.9,102.093,4124.5,3.413,18.55
2023-04-04,2020.66,1984.37,2025.17,1977.1,101.586,4100.61,3.339,19.0
2023-04-05,2020.35,2020.66,2032.13,2009.98,101.852,4090.37,3.309,19.08
2023-04-06,2007.8,2020.49,2021.42,2000.97,101.822,4105.03,3.303,18.4
2023-04-10,1990.71,2007.05,2007.8,1981.78,102.578,4109.12,3.415,18.97
2023-04-11,2003.484,1990.7,2007.44,1988.9,102.204,4108.95,3.432,19.1
2023-04-12,2014.404,2003.274,2028.32,2001.44,101.5,4091.96,3.4,19.09
2023-04-13,2040.27,2014.27,2048.79,2013.9,101.011,4146.21,3.449,17.8
2023-04-14,2003.43,2040.23,2047.47,1992.586,101.552,4137.63,3.515,17.07
2023-04-17,1994.688,2004.03,2015.02,1981.29,102.103,4151.31,3.606,16.95
2023-04-18,2005.104,1994.87,2011.83,1991.38,101.745,4154.86,3.577,16.83
2023-04-19,1994.61,2005.07,2008.16,1969.34,101.968,4154.51,3.591,16.46
2023-04-20,2004.334,1994.31,2012.34,1990.65,101.84,4129.8,3.536,17.17
2023-04-21,1982.37,2004.32,2005.52,1971.736,101.822,4133.51,3.568,16.77
2023-04-24,1988.85,1982.37,1990.82,1974.23,101.348,4137.03,3.496,16.89
2023-04-25,1996.74,1988.81,2003.85,1976.26,101.863,4071.62,3.4,18.76
2023-04-26,1989.87,1996.6,2009.34,1983.48,101.467,4056.0,3.445,18.84
2023-04-27,1987.92,1989.198,2003.47,1974.236,101.503,4135.34,3.528,17.03
2023-04-28,1989.62,1987.76,1995.0,1976.31,101.659,4169.49,3.433,15.78
2023-05-01,1981.18,1991.1,2005.99,1977.22,102.151,4167.88,3.57,16.08
2023-05-02,2016.58,1981.64,2019.36,1978.58,101.958,4119.57,3.433,17.78
2023-05-03,2042.86,2016.58,2042.86,2008.09,101.343,4090.74,3.364,18.34
2023-05-04,2049.92,2042.86,2081.82,2030.5,101.399,4061.23,3.377,20.09
2023-05-05,2015.94,2049.894,2053.04,1999.59,101.214,4136.26,3.435,17.19
2023-05-08,2020.44,2016.65,2029.36,2014.4,101.377,4138.13,3.507,16.98
2023-05-09,2034.15,2020.92,2037.524,2019.615,101.605,4119.18,3.524,17.71
2023-05-10,2029.4,2033.704,2048.15,2021.67,101.477,4137.63,3.439,16.94
2023-05-11,2014.9,2029.39,2041.238,2011.3,102.058,4130.63,3.386,16.93
2023-05-12,2010.9,2014.71,2022.56,2001.07,102.681,4124.07,3.463,17.03
2023-05-15,2015.73,2010.6,2022.114,2007.43,102.434,4136.27,3.508,17.12
2023-05-16,1988.24,2015.624,2018.28,1985.6,102.564,4109.89,3.541,17.99
2023-05-17,1981.32,1988.24,1993.01,1975.12,102.882,4158.78,3.572,16.87
2023-05-18,1957.66,1981.35,1986.0,1951.87,103.584,4198.06,3.651,16.05
2023-05-19,1977.3,1957.78,1984.16,1954.14,103.198,4191.99,3.682,16.81
2023-05-22,1969.2,1977.64,1982.56,1968.98,103.198,4192.62,3.721,17.21
2023-05-23,1974.74,1971.21,1977.71,1954.37,103.488,4145.57,3.698,18.53
2023-05-24,1957.08,1974.7,1985.27,1956.83,103.887,4115.23,3.744,20.03
2023-05-25,1939.96,1957.11,1964.76,1938.96,104.251,4151.27,3.825,19.14
2023-05-26,1946.13,1939.96,1957.25,1936.9,104.206,4205.44,3.81,17.95
2023-05-31,1962.77,1958.53,1974.75,1953.8,104.326,4179.84,3.645,17.94
2023-06-01,1976.69,1962.8,1983.1,1953.47,103.56,4221.01,3.601,15.65
2023-06-02,1947.5,1976.84,1983.44,1947.5,104.015,4282.38,3.7,14.6
2023-06-05,1961.084,1947.97,1963.97,1938.275,104.002,4273.78,3.687,14.73
2023-06-06,1963.23,1961.24,1966.34,1954.51,104.125,4283.86,3.677,13.96
2023-06-07,1940.21,1963.26,1970.15,1939.89,104.099,4267.51,3.793,13.94
2023-06-08,1965.7,1940.134,1970.534,1939.73,103.343,4293.92,3.72,13.65
2023-06-09,1960.78,1965.66,1973.13,1956.769,103.557,4298.87,3.743,13.83
2023-06-12,1956.91,1960.71,1966.97,1949.32,103.654,4338.92,3.743,15.01
2023-06-13,1943.09,1957.14,1971.024,1940.13,103.338,4369.02,3.827,14.61
2023-06-14,1941.804,1943.26,1960.29,1939.83,102.948,4372.58,3.79,13.88
2023-06-15,1954.955,1941.94,1960.24,1925.055,102.115,4425.85,3.72,14.5
2023-06-16,1957.3,1957.32,1967.89,1953.43,102.243,4409.6,3.767,13.54
2023-06-21,1932.198,1935.16,1939.47,1919.32,102.071,4365.68,3.727,13.2
2023-06-22,1913.53,1932.11,1934.98,1912.53,102.386,4381.9,3.797,12.91
2023-06-23,1920.26,1913.504,1937.33,1910.26,102.903,4348.32,3.737,13.44
2023-06-26,1922.25,1921.1,1933.31,1921.1,102.692,4328.81,3.723,14.25
2023-06-27,1913.46,1922.72,1930.659,1911.0,102.492,4378.4,3.772,13.74
2023-06-28,1907.68,1913.41,1917.22,1902.76,102.905,4376.85,3.714,13.43
2023-06-29,1907.41,1907.71,1913.089,1893.12,103.342,4396.45,3.842,13.54
2023-06-30,1919.36,1908.01,1922.72,1900.652,102.912,4450.37,3.841,13.59
2023-07-03,1920.73,1919.31,1931.09,1910.13,102.988,4455.58,3.858,13.57
2023-07-06,1910.81,1914.51,1927.55,1902.75,103.166,4411.6,4.031,15.44
2023-07-07,1925.0,1910.78,1934.821,1909.69,102.272,4398.96,4.066,14.83
2023-07-10,1925.08,1925.43,1928.13,1912.76,101.972,4409.54,4.0,15.07
2023-07-11,1932.21,1925.16,1938.435,1924.48,101.732,4439.25,3.976,14.84
2023-07-12,1956.4,1932.3,1959.66,1932.3,100.521,4472.15,3.863,13.54
2023-07-13,1959.944,1956.4,1963.63,1952.51,99.77,4510.05,3.767,13.61
2023-07-14,1954.8,1960.04,1963.81,1951.06,99.914,4505.41,3.83,13.34
2023-07-17,1954.28,1955.28,1959.83,1945.89,99.842,4522.78,3.809,13.48
2023-07-18,1978.61,1953.554,1984.32,1953.554,99.941,4554.97,3.789,13.3
2023-07-19,1976.18,1978.61,1980.894,1969.9,100.281,4565.71,3.748,13.76
2023-07-20,1969.25,1976.69,1987.42,1965.47,100.88,4534.86,3.858,13.99
2023-07-21,1960.8,1969.25,1973.8,1956.946,101.071,4536.35,3.837,13.6
2023-07-24,1954.65,1961.7,1967.864,1953.579,101.346,4554.65,3.878,13.91
2023-07-25,1964.83,1954.65,1965.66,1952.03,101.349,4567.45,3.89,13.86
2023-07-26,1971.25,1964.86,1978.284,1962.15,100.887,4566.74,3.873,13.19
2023-07-27,1945.715,1972.83,1982.15,1942.62,101.773,4537.4,4.002,14.41
2023-07-28,1959.12,1946.005,1963.52,1945.57,101.622,4582.24,3.957,13.33
2023-07-31,1965.58,1959.1,1972.354,1950.962,101.855,4588.97,3.967,13.63
2023-08-01,1950.029,1965.5,1966.05,1941.24,102.303,4576.72,4.037,13.93
2023-08-02,1933.64,1950.55,1954.774,1933.067,102.59,4513.4,4.09,16.09
2023-08-03,1933.705,1933.64,1938.925,1929.64,102.542,4501.88,4.179,15.92
2023-08-04,1942.69,1933.755,1946.881,1925.51,102.017,4478.02,4.042,17.1
2023-08-07,1936.415,1942.69,1946.73,1931.6,102.047,4518.43,4.095,15.77
2023-08-08,1924.84,1936.35,1938.11,1922.883,102.528,4499.39,4.028,15.99
2023-08-09,1914.675,1924.95,1932.36,1914.15,102.49,4467.7,4.016,15.96
2023-08-10,1912.025,1914.95,1930.15,1912.025,102.524,4468.84,4.107,15.85
2023-08-11,1913.04,1912.049,1920.94,1910.95,102.842,4464.06,4.16,14.84
2023-08-14,1907.15,1913.46,1918.125,1902.8,103.19,4489.71,4.201,14.82
2023-08-15,1901.639,1906.59,1911.594,1896.5,103.209,4437.85,4.219,16.46
2023-08-16,1891.91,1901.63,1907.19,1891.72,103.431,4404.32,4.258,16.78
2023-08-17,1889.62,1891.91,1903.425,1885.09,103.572,4370.37,4.284,17.89
2023-08-18,1888.9,1889.085,1896.773,1886.87,103.375,4369.72,4.251,17.3
2023-08-21,1894.27,1889.21,1898.741,1884.89,103.3,4399.76,4.342,17.13
2023-08-22,1897.191,1894.27,1904.5,1889.2,103.563,4387.54,4.332,16.97
2023-08-23,1915.42,1897.151,1920.31,1897.151,103.419,4436.02,4.196,15.98
2023-08-24,1916.82,1915.14,1923.37,1911.88,103.982,4376.32,4.241,17.2
2023-08-25,1914.52,1916.705,1922.48,1903.74,104.077,4405.72,4.231,15.68
2023-08-28,1919.598,1914.52,1926.04,1912.94,104.058,4433.32,4.204,15.08
2023-08-29,1936.9,1919.561,1938.12,1914.57,103.531,4497.64,4.12,14.45
2023-08-30,1942.23,1936.96,1949.05,1935.11,103.157,4514.88,4.112,13.88
2023-08-31,1939.96,1942.1,1947.87,1939.17,103.619,4507.67,4.106,13.57
2023-09-01,1939.3,1939.595,1952.95,1934.52,104.236,4515.78,4.18079996,13.09
2023-09-06,1916.37,1925.66,1929.165,1915.39,104.861,4465.47,4.296,14.45
2023-09-07,1919.37,1916.45,1923.58,1916.32,105.059,4451.15,4.25,14.4
2023-09-08,1918.07,1919.43,1929.69,1917.47,105.09,4457.5,4.26,13.84
2023-09-11,1921.588,1918.89,1930.69,1916.66,104.569,4487.47,4.294,13.8
2023-09-12,1911.675,1921.508,1924.48,1907.68,104.711,4461.91,4.28,14.23
2023-09-13,1908.41,1912.148,1915.72,1905.68,104.766,4467.43,4.254,13.48
2023-09-14,1910.63,1908.46,1912.9,1901.11,105.405,4505.11,4.286,12.82
2023-09-15,1923.56,1910.63,1930.41,1909.93,105.322,4450.33,4.336,13.79
2023-09-18,1933.04,1923.57,1934.18,1922.69,105.202,4453.52,4.301,14.0
2023-09-19,1931.288,1933.2,1937.361,1929.86,105.157,4443.94,4.363,14.11
2023-09-20,1930.78,1931.65,1947.39,1928.01,105.12,4402.21,4.399,15.14
2023-09-21,1919.63,1930.57,1931.57,1913.99,105.363,4330.01,4.494,17.54
2023-09-22,1924.68,1919.12,1929.12,1919.12,105.583,4320.05,4.436,17.2
2023-09-25,1915.84,1925.23,1927.19,1915.328,105.998,4337.45,4.531,16.9
2023-09-26,1900.35,1916.79,1916.89,1899.23,106.231,4273.54,4.55,18.94
2023-09-27,1875.53,1900.52,1903.977,1872.65,106.666,4274.52,4.607,18.22
2023-09-28,1864.59,1875.53,1879.581,1857.819,106.224,4299.69,4.579,17.34
2023-09-29,1848.1,1865.24,1879.81,1846.42,106.121,4288.04,4.579,17.52
2023-10-02,1827.95,1848.46,1849.96,1827.22,106.904,4288.4,4.685,17.61
2023-10-03,1822.7,1827.95,1833.35,1815.3,107.0,4229.46,4.795,19.78
2023-10-04,1821.02,1822.7,1830.67,1816.69,106.799,4263.76,4.737,18.58
2023-10-05,1820.01,1821.1,1829.23,1813.07,106.332,4258.18,4.719,18.49
2023-10-06,1832.54,1820.23,1834.83,1810.58,106.044,4308.49,4.795,17.45
2023-10-09,1861.29,1832.46,1863.46,1832.4,106.083,4335.65,4.638302,17.7
2023-10-10,1859.498,1861.03,1865.41,1853.1,105.825,4358.23,4.657,17.03
2023-10-11,1874.128,1860.13,1877.21,1858.74,105.82,4376.94,4.558,16.09
2023-10-12,1868.69,1874.25,1885.055,1867.9,106.599,4349.6,4.697,16.69
2023-10-13,1932.4,1868.69,1932.875,1868.69,106.648,4327.79,4.617,19.32
2023-10-16,1920.05,1932.63,1932.63,1908.32,106.243,4373.62,4.7,17.21
2023-10-17,1922.84,1919.99,1931.56,1912.54,106.25,4373.21,4.838,17.88
2023-10-18,1947.2,1922.85,1962.58,1922.85,106.565,4314.59,4.911,19.22
2023-10-19,1973.3,1947.92,1977.69,1945.35,106.253,4277.99,4.99,21.4
2023-10-20,1980.9,1974.418,1997.16,1972.12,106.163,4224.15,4.914,21.71
2023-10-23,1972.4,1981.45,1982.81,1963.29,105.536,4217.03,4.848,20.37
2023-10-24,1970.8,1972.59,1980.9,1953.69,106.27,4247.69,4.819,18.97
2023-10-25,1979.62,1971.265,1987.25,1963.15,106.528,4186.78,4.961,20.19
2023-10-26,1984.41,1979.65,1993.44,1971.85,106.602,4137.22,4.849,20.68
2023-10-27,2006.0,1984.41,2009.42,1976.97,106.559,4117.36,4.845,21.27
2023-10-30,1995.7,2006.14,2006.77,1991.043,106.12,4166.83,4.888,19.75
2023-10-31,1983.56,1995.3,2007.894,1978.99,106.663,4193.81,4.926,18.14
2023-11-01,1982.34,1983.81,1993.24,1969.81,106.884,4237.87,4.734,16.87
2023-11-02,1985.498,1982.2,1990.99,1978.96,106.124,4317.79,4.66109991,15.66
2023-11-03,1992.08,1985.65,2004.07,1983.31,105.021,4358.35,4.577,14.91
2023-11-06,1977.544,1992.31,1993.13,1977.54,105.215,4365.99,4.647,14.89
2023-11-07,1969.15,1977.53,1978.38,1956.81,105.542,4378.37,4.569,14.81
2023-11-08,1949.54,1969.0,1971.05,1947.49,105.593,4382.79,4.492,14.45
2023-11-09,1958.24,1949.54,1965.57,1944.8,105.91,4347.36,4.632,15.29
2023-11-10,1938.148,1958.24,1960.76,1933.14,105.861,4415.23,4.646,14.17
2023-11-13,1945.948,1938.148,1949.17,1928.103,105.631,4411.54,4.638,14.76
2023-11-14,1963.178,1945.75,1970.92,1938.842,104.053,4495.71,4.453,14.16
2023-11-15,1959.1,1962.81,1975.3,1955.56,104.394,4502.89,4.537,14.18
2023-11-16,1981.0,1959.23,1987.98,1956.63,104.349,4508.23,4.441,14.32
2023-11-17,1980.65,1980.92,1993.42,1977.68,103.917,4514.03,4.439,13.8
2023-11-20,1977.45,1980.62,1985.16,1965.57,103.438,4547.39,4.424,13.41
2023-11-21,1998.13,1977.3,2007.54,1977.3,103.565,4538.18,4.398,13.35
2023-11-22,1989.548,1998.13,2006.344,1987.0,103.92,4556.63,4.408,12.85
2023-11-27,2013.64,2005.11,2018.151,2000.66,103.199,4550.44,4.392,12.69
2023-11-28,2040.71,2013.8,2043.05,2011.79,102.746,4554.9,4.325,12.69
2023-11-29,2044.068,2040.6,2052.13,2035.48,102.765,4550.57,4.259,12.98
2023-11-30,2036.098,2043.82,2047.18,2031.576,103.497,4567.81,4.328,12.92
2023-12-01,2071.95,2035.88,2075.35,2034.02,103.268,4594.64,4.209,12.63
2023-12-04,2028.85,2071.92,2146.792,2020.255,103.712,4569.77,4.259,13.08
2023-12-05,2019.22,2028.85,2041.24,2009.96,104.05,4567.17,4.167,12.85
2023-12-06,2025.219,2019.22,2035.86,2017.4,104.153,4549.35,4.113,12.97
2023-12-07,2028.389,2025.28,2039.93,2020.32,103.541,4585.58,4.148,13.06
2023-12-08,2004.25,2027.9,2034.0,1994.69,104.01,4604.36,4.228,12.35
2023-12-11,1981.624,2004.54,2008.1,1976.02,104.095,4622.43,4.237,12.63
2023-12-12,1979.37,1981.83,1996.73,1977.26,103.865,4643.69,4.21,12.07
2023-12-13,2027.385,1979.48,2027.45,1973.13,102.869,4707.08,4.024,12.19
2023-12-14,2036.3,2027.03,2047.91,2024.37,101.956,4719.54,3.921,12.48
2023-12-15,2019.485,2035.0,2044.9,2015.71,102.55,4719.18,3.915,12.28
2023-12-18,2026.984,2019.87,2033.69,2016.12,102.561,4740.57,3.935,12.56
2023-12-19,2040.105,2027.15,2046.99,2021.84,102.167,4768.36,3.931,12.53
2023-12-20,2031.735,2039.9,2043.47,2027.57,102.408,4698.34,3.853,13.67
2023-12-21,2045.845,2030.62,2046.0,2030.62,101.843,4746.76,3.892,13.65
2023-12-22,2052.79,2045.57,2070.63,2045.57,101.698,4754.64,3.901,13.03
2023-12-26,2067.789,2053.602,2069.07,2053.517,101.466,4774.74,3.897,12.99
2023-12-27,2077.495,2067.6,2084.44,2061.63,100.986,4781.59,3.789,12.43
2023-12-28,2065.439,2077.51,2088.48,2064.72,101.229,4783.36,3.846,12.47
2023-12-29,2062.68,2065.0,2074.77,2058.34,101.333,4769.82,3.866,12.45
2024-01-02,2058.699,2062.68,2078.9,2055.98,102.2,4742.82,3.933,13.2
2024-01-03,2041.195,2058.78,2065.99,2030.72,102.494,4704.82,3.92,14.04
2024-01-04,2043.348,2041.49,2050.95,2036.34,102.422,4688.69,4.004,14.13
2024-01-05,2045.44,2042.8,2063.98,2024.63,102.412,4697.23,4.051,13.35
2024-01-08,2027.909,2045.41,2046.58,2016.85,102.209,4763.55,4.029,13.08
2024-01-09,2029.9,2027.6,2042.01,2026.17,102.57,4756.51,4.015,12.76
2024-01-10,2024.105,2029.9,2040.27,2020.57,102.362,4783.46,4.032,12.69
2024-01-11,2028.83,2024.0,2046.649,2013.43,102.291,4780.23,3.975,12.44
2024-01-12,2048.92,2028.38,2062.27,2028.38,102.404,4783.84,3.941,12.7
2024-01-17,2005.945,2028.06,2032.94,2001.92,103.45,4739.22,4.106,14.79
2024-01-18,2022.835,2006.038,2023.25,2005.83,103.536,4780.95,4.142,14.13
2024-01-19,2029.47,2022.68,2039.4,2020.51,103.288,4839.82,4.13,13.3
2024-01-22,2021.2,2029.48,2032.16,2016.66,103.331,4850.44,4.107,13.19
2024-01-23,2029.015,2021.504,2037.93,2019.73,103.617,4864.61,4.132,12.55
